Age,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146
75,1.017108458,0.982996056,0.947324662,0.91057344,0.873504698,0.837335764,0.803036941,0.77134051,0.742674789,0.717288168,0.695482991,0.677338485,0.662677334,0.650807846,0.640857334,0.632022439,0.623440731,0.614785836,0.606083246,0.597658131,0.590115497,0.583802506,0.578926219,0.575481668,0.573197911,0.571607244,0.570165585,0.568377893,0.565890822,0.562540464,0.558351874,0.553497552,0.548238001,0.542853127,0.537590217,0.532630597,0.528012236,0.523732586,0.519718227,0.515841476,0.511948861,0.507875381,0.50347103,0.498626274,0.493279866,0.487423853,0.481027487,0.474232808,0.467211641,0.460140249,0.453168053,0.446385577,0.439796388,0.433320227,0.426938383,0.420649515,0.414452297,0.408345423,0.402327604,0.396397569,0.390554063,0.384795851,0.379121711,0.373530441,0.368020854,0.36259178,0.357242064,0.351970568,0.346776169,0.34165776,0.336614248,0.331644558,0.326747627,0.321922409,0.317167869,0.31248299,0.307866769,0.303318214,0.298836349,0.294420213,0.290068854,0.285781338,0.281556742,0.277394155,0.273292681,0.269251435,0.265269544,0.261346149,0.257480402,0.253671467,0.24991852,0.246220749,0.242577353,0.238987542,0.235450537,0.231965572,0.22853189,0.225148744,0.2218154,0.218531133,0.215295228,0.212106981,0.208965698,0.205870694,0.202821295,0.199816836,0.196856661,0.193940123,0.191066587,0.188235424,0.185446015,0.18269775,0.179990029,0.177322258,0.174693853,0.172104239,0.169552849,0.167039121,0.164562507,0.162122462,0.15971845,0.157349944,0.155016424,0.152717376,0.150452296,0.148220686,0.146022054,0.143855917,0.141721799,0.139619229,0.137547744,0.135506887,0.13349621,0.131515269,0.129563627,0.127640853,0.125746523,0.123880219,0.12204153,0.120230048,0.118445374,0.116687114,0.114954878,0.113248285,0.111566956,0.109910519,0.108278608
76,1.015852818,0.984224444,0.950882246,0.916050585,0.880334951,0.844883633,0.810676974,0.778558341,0.74910283,0.722710377,0.699823728,0.680663719,0.665195556,0.652861957,0.642864548,0.634382186,0.626398145,0.618333585,0.609944198,0.601402406,0.593290559,0.586033557,0.579952656,0.575235329,0.571864128,0.56956798,0.567891837,0.566313509,0.564363229,0.561710353,0.558206548,0.553883214,0.548910613,0.54354085,0.538042953,0.5326541,0.527548702,0.522757546,0.518279586,0.514048357,0.509948748,0.505831439,0.501536064,0.496929028,0.491916302,0.486449697,0.480530232,0.474132927,0.467399801,0.460495534,0.453581362,0.446783886,0.440163873,0.433689913,0.427310014,0.421022845,0.414827091,0.408721454,0.402704655,0.396775432,0.390932539,0.385174748,0.379500847,0.373909641,0.36839995,0.362970612,0.357620479,0.35234842,0.347153318,0.342034073,0.336989599,0.332018824,0.327120693,0.322294165,0.317538211,0.312851819,0.308233989,0.303683737,0.29920009,0.29478209,0.290428792,0.286139265,0.28191259,0.277747859,0.273644181,0.269600674,0.265616469,0.26169071,0.257822552,0.254011163,0.250255721,0.246555416,0.242909451,0.239317039,0.235777404,0.23228978,0.228853414,0.225467562,0.22213149,0.218844477,0.21560581,0.212414786,0.209270713,0.206172908,0.203120699,0.200113421,0.197150422,0.194231055,0.191354687,0.18852069,0.185728446,0.182977348,0.180266795,0.177596195,0.174964966,0.172372532,0.169818328,0.167301795,0.164822383,0.162379548,0.159972757,0.157601483,0.155265205,0.152963412,0.1506956,0.14846127,0.146259933,0.144091105,0.141954311,0.139849081,0.137774951,0.135731467,0.133718179,0.131734645,0.129780426,0.127855095,0.125958226,0.124089401,0.12224821,0.120434246,0.118647109,0.116886405,0.115151746,0.113442749,0.111759036,0.110100237,0.108465984
77,1.014682418,0.985372195,0.95443329,0.921845209,0.887968536,0.853805655,0.820273664,0.788227165,0.758348227,0.731178605,0.707309365,0.687096936,0.670644007,0.657531999,0.647095999,0.638589713,0.630977896,0.623527825,0.61574329,0.607528959,0.599318168,0.591515656,0.584525578,0.578649818,0.574058562,0.570724355,0.568378129,0.566578882,0.564826867,0.562677509,0.559822508,0.55612884,0.551634352,0.54650766,0.540993532,0.535351492,0.529810115,0.524538375,0.519561262,0.514880442,0.510437367,0.506115357,0.501764647,0.497239594,0.492421952,0.487232048,0.481633619,0.475635669,0.469218519,0.462523321,0.455706779,0.44891427,0.442248701,0.435740125,0.429338448,0.423029569,0.416812182,0.410684994,0.404646732,0.39869614,0.392831976,0.387053018,0.381358057,0.375745904,0.370215383,0.364765335,0.359394616,0.354102099,0.348886669,0.343747231,0.3386827,0.333692009,0.328774103,0.323927945,0.319152507,0.314446781,0.309809767,0.305240482,0.300737958,0.296301235,0.291929372,0.287621437,0.283376513,0.279193694,0.275072089,0.271010816,0.267009007,0.263065807,0.259180372,0.255351869,0.251579477,0.247862387,0.244199801,0.240590932,0.237035004,0.233531252,0.230078922,0.226677269,0.223325561,0.220023075,0.216769097,0.213562925,0.210403865,0.207291236,0.204224362,0.20120258,0.198225236,0.195291684,0.192401287,0.189553419,0.186747461,0.183982803,0.181258845,0.178574994,0.175930667,0.173325287,0.170758287,0.168229107,0.165737197,0.163282013,0.160863019,0.158479686,0.156131495,0.153817932,0.151538492,0.149292675,0.147079991,0.144899954,0.142752089,0.140635923,0.138550994,0.136496844,0.134473023,0.132479087,0.130514597,0.128579123,0.126672239,0.124793527,0.122942573,0.12111897,0.119322318,0.11755222,0.115808287,0.114090136,0.112397388,0.110729669,0.109086612
78,1.013687022,0.986350424,0.957678793,0.927431197,0.89573156,0.863350164,0.831066414,0.799675388,0.769869412,0.742293539,0.717678515,0.696523877,0.67906313,0.665009315,0.653834519,0.644926309,0.637322925,0.63027402,0.623129179,0.615542046,0.607681979,0.599804572,0.592299349,0.585554192,0.579853129,0.575351191,0.572013233,0.569574274,0.567608829,0.565640386,0.563249822,0.5601512,0.556226892,0.551521594,0.546203091,0.540510022,0.534693881,0.528976232,0.523522185,0.518352454,0.513472786,0.508816687,0.504260898,0.4996671,0.494903599,0.489866567,0.48448966,0.47874751,0.47265619,0.466200948,0.459521185,0.452764683,0.446059934,0.439484991,0.433037893,0.426683971,0.420421919,0.414250448,0.408168288,0.402174184,0.396266897,0.390445205,0.384707904,0.379053802,0.373481727,0.367990519,0.362579036,0.35724615,0.351990748,0.346811733,0.341708022,0.336678545,0.33172225,0.326838095,0.322025056,0.31728212,0.312608289,0.308002578,0.303464016,0.298991645,0.294584519,0.290241707,0.285962288,0.281745357,0.277590019,0.273495391,0.269460604,0.265484798,0.261567129,0.257706762,0.253902873,0.25015465,0.246461294,0.242822015,0.239236034,0.235702584,0.232220907,0.228790259,0.225409901,0.22207911,0.218797169,0.215563372,0.212377024,0.209237439,0.20614394,0.20309586,0.200092543,0.19713334,0.194217611,0.191344726,0.188514065,0.185725014,0.18297697,0.180269338,0.17760153,0.174972968,0.172383081,0.169831308,0.167317093,0.164839891,0.162399162,0.159994376,0.157625009,0.155290546,0.152990476,0.150724299,0.148491522,0.146291655,0.144124219,0.141988742,0.139884755,0.137811799,0.135769422,0.133757175,0.131774618,0.129821318,0.127896846,0.12600078,0.124132706,0.122292213,0.120478897,0.11869236,0.11693221,0.115198061,0.113489531,0.111806244,0.110147832
79,1.012892453,0.987132679,0.960414177,0.932397106,0.902991419,0.872742007,0.842206685,0.812048789,0.782902171,0.755420999,0.73043858,0.708588817,0.69024257,0.675235782,0.663169535,0.653568945,0.645604405,0.63860156,0.631892293,0.62497644,0.61777534,0.610276604,0.602724315,0.595497846,0.588969007,0.58340538,0.578948848,0.57555884,0.572976634,0.570794019,0.568558924,0.56587842,0.562489413,0.558290147,0.553332836,0.547785407,0.541881648,0.535866522,0.529956198,0.524313533,0.518956615,0.513877103,0.508994974,0.504194422,0.499348172,0.494337844,0.48907322,0.483500372,0.477603881,0.471406032,0.464896695,0.458212544,0.451491324,0.444843359,0.438320376,0.431899683,0.42557151,0.41933457,0.413187589,0.407129314,0.401158506,0.395273941,0.389474413,0.38375873,0.378125718,0.372574216,0.36710308,0.361711179,0.356397398,0.351160637,0.345999811,0.340913848,0.335901692,0.330962298,0.326094639,0.321297699,0.316570476,0.311911981,0.307321241,0.302797292,0.298339187,0.293945988,0.289616772,0.285350629,0.28114666,0.277003978,0.272921708,0.268898989,0.26493497,0.261028812,0.257179686,0.253386778,0.249649281,0.245966402,0.242337357,0.238761375,0.235237693,0.231765561,0.228344238,0.224972993,0.221651105,0.218377866,0.215152572,0.211974535,0.208843073,0.205757514,0.202717196,0.199721465,0.196769678,0.1938612,0.190995405,0.188171675,0.185389401,0.182647985,0.179946833,0.177285363,0.174663,0.172079176,0.169533332,0.167024918,0.16455339,0.162118212,0.159718856,0.157354802,0.155025537,0.152730554,0.150469355,0.148241447,0.146046347,0.143883577,0.141752665,0.139653147,0.137584566,0.13554647,0.133538415,0.131559962,0.12961068,0.127690142,0.125797929,0.123933626,0.122096826,0.120287128,0.118504133,0.116747453,0.115016702,0.113311501,0.111631475
80,1.012296921,0.98771979,0.962581841,0.936505291,0.909303725,0.88131747,0.85288906,0.824468619,0.796561421,0.769763758,0.744919669,0.722760781,0.703785832,0.687957983,0.674997335,0.66455827,0.655946536,0.648624213,0.642000211,0.635557762,0.629067335,0.622261036,0.615114467,0.607869116,0.600893098,0.594542371,0.589069401,0.584604861,0.581105041,0.578319873,0.57586057,0.573301216,0.570276341,0.566546649,0.562027079,0.556778252,0.550969302,0.544830451,0.5386016,0.532495102,0.526673184,0.521130275,0.515837572,0.510718017,0.505663193,0.500556576,0.495292592,0.489793935,0.484018269,0.477959243,0.471644506,0.46506832,0.458363521,0.451656492,0.445037838,0.438531162,0.432117879,0.425796702,0.419566356,0.413425585,0.407373147,0.401407817,0.395528385,0.389733658,0.384022457,0.378393617,0.372845991,0.367378445,0.361989858,0.356679128,0.351445164,0.34628689,0.341203244,0.336193178,0.331255659,0.326389665,0.32159419,0.31686824,0.312210835,0.307621006,0.3030978,0.298640275,0.2942475,0.28991856,0.285652549,0.281448575,0.277305758,0.273223229,0.26920013,0.265235617,0.261328856,0.257479024,0.25368531,0.249946912,0.246263043,0.242632922,0.239055783,0.235530866,0.232057426,0.228634724,0.225262035,0.22193864,0.218663834,0.215436918,0.212257206,0.209124019,0.206036688,0.202994553,0.199996965,0.197043282,0.194132871,0.191265109,0.188439381,0.18565508,0.182911609,0.180208378,0.177544805,0.174920318,0.172334351,0.169786347,0.167275756,0.164802037,0.162364656,0.159963086,0.157596808,0.15526531,0.152968088,0.150704644,0.148474487,0.146277134,0.144112109,0.141978941,0.139877167,0.137806331,0.135765982,0.133755676,0.131774977,0.129823452,0.127900677,0.126006232,0.124139705,0.122300688,0.12048878,0.118703586,0.116944714,0.115211782,0.113504409
81,1.011843394,0.98816737,0.964225655,0.939728517,0.914452413,0.888646495,0.862458232,0.836131013,0.809962673,0.784423462,0.760302811,0.738339932,0.719124576,0.70273571,0.689015021,0.677735356,0.668328535,0.660397545,0.653489914,0.647168365,0.641190664,0.635126408,0.628684542,0.62184024,0.614827945,0.608001663,0.601700715,0.596163527,0.591512035,0.587703176,0.584500627,0.581541218,0.578432274,0.574843552,0.570567785,0.565545151,0.559853408,0.553671788,0.54723604,0.540790439,0.53452402,0.528547761,0.522825305,0.517326729,0.511978368,0.506679539,0.501324635,0.495820772,0.49010316,0.48414039,0.477934315,0.471516996,0.464886918,0.458171388,0.451483508,0.444892109,0.438399244,0.431999232,0.425690801,0.419472696,0.413343675,0.407302514,0.401348002,0.395478946,0.389694166,0.383992497,0.378372789,0.372833908,0.367374732,0.361994154,0.356691084,0.351464441,0.346313162,0.341236197,0.336232507,0.331301069,0.326440874,0.321650923,0.316930232,0.31227783,0.307692759,0.303174072,0.298720836,0.29433213,0.290007044,0.285744681,0.281544157,0.277404598,0.273325142,0.269304939,0.26534315,0.261438947,0.257591515,0.253800046,0.250063747,0.246381834,0.242753533,0.239178081,0.235654725,0.232182724,0.228761344,0.225389864,0.22206757,0.218793761,0.215567742,0.212388831,0.209256352,0.206169641,0.203128042,0.200130908,0.1971776,0.19426749,0.191399958,0.18857439,0.185790184,0.183046745,0.180343485,0.177679826,0.175055197,0.172469037,0.169920788,0.167409906,0.164935849,0.162498087,0.160096094,0.157729354,0.155397356,0.153099598,0.150835584,0.148604826,0.146406841,0.144241154,0.142107298,0.140004809,0.137933234,0.135892123,0.133881034,0.131899531,0.129947182,0.128023566,0.126128263,0.124260862,0.122420957,0.120608147,0.118822037,0.117062239,0.115328369
82,1.011400701,0.988604648,0.96557388,0.942272484,0.918562442,0.894658558,0.870623632,0.846514443,0.822428671,0.798634203,0.775799554,0.754608021,0.735651374,0.719086367,0.704863019,0.692873834,0.682664409,0.673969792,0.666481121,0.659903376,0.654078928,0.648553312,0.642858424,0.636703755,0.630065258,0.623170765,0.616361373,0.609962307,0.604201859,0.59919822,0.594915078,0.59113703,0.587534361,0.583755669,0.57951373,0.574640642,0.569108649,0.563019082,0.556567564,0.549963734,0.543383767,0.536975973,0.530842395,0.524938499,0.519233582,0.513657653,0.508117897,0.50251953,0.496782012,0.490852475,0.484709645,0.478362661,0.471847054,0.465165379,0.458437889,0.451762644,0.445184733,0.438700445,0.43230851,0.426007676,0.419796702,0.413674366,0.407639458,0.401690785,0.395827168,0.390047442,0.384350456,0.378735075,0.373200177,0.367744655,0.362367414,0.357067374,0.351843469,0.346694646,0.341619865,0.3366181,0.331688338,0.326829578,0.322040833,0.317321127,0.312669499,0.308084999,0.303566689,0.299113644,0.294724951,0.290399708,0.286137025,0.281936025,0.277795842,0.273715619,0.269694514,0.265731694,0.261826336,0.257977631,0.254184779,0.25044699,0.246763485,0.243133496,0.239556265,0.236031045,0.232557096,0.229133692,0.225760114,0.222435653,0.219159611,0.215931299,0.212750036,0.209615152,0.206525984,0.203481881,0.200482197,0.1975263,0.194613561,0.191743364,0.188915099,0.186128165,0.18338197,0.180675928,0.178009465,0.175382011,0.172793006,0.170241897,0.167728139,0.165251194,0.162810532,0.16040563,0.158035973,0.155701052,0.153400367,0.151133422,0.148899731,0.146698814,0.144530196,0.14239341,0.140287995,0.138213499,0.136169472,0.134155473,0.132171068,0.130215826,0.128289326,0.126391149,0.124520886,0.122678129,0.120862481,0.119073546,0.117310937
83,1.01089081,0.989108779,0.966958886,0.944566726,0.922041288,0.899681785,0.877521496,0.855538477,0.833650818,0.811932269,0.79085644,0.77098691,0.752855737,0.736608892,0.722265248,0.709822124,0.698938286,0.689468304,0.681238019,0.674100184,0.66804557,0.662694559,0.657536895,0.652099664,0.646098086,0.639512101,0.632565564,0.625590095,0.618901638,0.612724638,0.607181102,0.602250356,0.597748044,0.593388764,0.588873318,0.583968001,0.578554073,0.572644957,0.566325159,0.559712628,0.552967418,0.546251687,0.53970145,0.533409914,0.527325053,0.521415738,0.515615942,0.509840849,0.504006401,0.498044025,0.49191215,0.485598817,0.479119491,0.472512204,0.465783448,0.459044807,0.452377421,0.445805037,0.439325773,0.432938378,0.426641619,0.420434274,0.414315137,0.408283016,0.402336735,0.396475129,0.39069705,0.385001362,0.379386944,0.373852687,0.368397499,0.363020297,0.357720014,0.352495597,0.347346004,0.342270206,0.337267189,0.332335949,0.327475498,0.322684856,0.317963059,0.313309154,0.3087222,0.304201269,0.299745442,0.295353816,0.291025496,0.2867596,0.282555258,0.278411609,0.274327807,0.270303013,0.266336402,0.262427157,0.258574474,0.254777558,0.251035626,0.247347904,0.243713629,0.240132047,0.236602415,0.233124,0.229696078,0.226317936,0.222988868,0.21970818,0.216475186,0.21328921,0.210149583,0.207055648,0.204006756,0.201002265,0.198041543,0.195123967,0.192248922,0.1894158,0.186624005,0.183872945,0.181162037,0.178490709,0.175858394,0.173264532,0.170708573,0.168189974,0.165708198,0.163262718,0.160853011,0.158478565,0.156138871,0.153833431,0.151561751,0.149323345,0.147117733,0.144944444,0.142803011,0.140692974,0.13861388,0.136565283,0.134546741,0.13255782,0.130598093,0.128667135,0.126764532,0.124889873,0.123042752,0.121222771,0.119429536
84,1.010303258,0.989690328,0.968550594,0.947037139,0.925416066,0.904227968,0.883592045,0.863461286,0.843680175,0.824149344,0.805156508,0.787074537,0.77031441,0.75495092,0.740982706,0.728470966,0.717170857,0.707055236,0.698071722,0.690212132,0.68362183,0.678061839,0.673076871,0.668139869,0.662783254,0.656735644,0.649987266,0.642764044,0.635395088,0.628195511,0.621395955,0.615133697,0.609416575,0.604105417,0.598973854,0.59378949,0.588386088,0.582643913,0.576496757,0.56998089,0.563205387,0.556317084,0.549464109,0.542770286,0.536320135,0.530054891,0.523943356,0.517923742,0.511919323,0.505856611,0.499678567,0.493354242,0.486880112,0.480276984,0.473584394,0.466812666,0.460063048,0.453397802,0.446826442,0.440347722,0.433960414,0.427663302,0.421455185,0.415334873,0.409301193,0.403352986,0.397489103,0.391708412,0.386009793,0.380392139,0.374854357,0.369395366,0.364014099,0.358709502,0.353480532,0.348326162,0.343245373,0.338237162,0.333300538,0.32843452,0.323638142,0.318910448,0.314250493,0.309657348,0.305130091,0.300667813,0.296269619,0.291934621,0.287661946,0.28345073,0.279300121,0.275209276,0.271177366,0.26720357,0.263287078,0.259427092,0.255622823,0.251873492,0.24817833,0.24453658,0.240947493,0.23741033,0.233924362,0.23048887,0.227103143,0.223766481,0.220478193,0.217237597,0.214044019,0.210896795,0.20779527,0.204738797,0.201726738,0.198758465,0.195833356,0.192950798,0.190110187,0.187310926,0.184552429,0.181834114,0.179155409,0.17651575,0.17391458,0.171351349,0.168825516,0.166336546,0.163883912,0.161467094,0.15908558,0.156738863,0.154426445,0.152147834,0.149902545,0.147690099,0.145510025,0.143361857,0.141245136,0.13915941,0.137104233,0.135079164,0.133083769,0.131117622,0.129180299,0.127271385,0.12539047,0.123537149,0.121711023
85,1.009656418,0.990331347,0.970363058,0.949864038,0.929126817,0.908845545,0.88937818,0.870765073,0.852829639,0.835403781,0.818610564,0.802642838,0.787722411,0.773793646,0.760774729,0.748700646,0.737380102,0.726886453,0.717287359,0.708700819,0.701418758,0.695350327,0.690160113,0.685358821,0.680418054,0.674888921,0.668525351,0.661339089,0.653569495,0.645555628,0.637625798,0.630032554,0.622945622,0.616419982,0.610381426,0.60468287,0.599096947,0.593370759,0.587342216,0.580952812,0.574236971,0.567294661,0.560259477,0.553265645,0.546425001,0.539813596,0.53336673,0.527053492,0.520816572,0.514587368,0.50830274,0.501916681,0.495408125,0.488781075,0.482060659,0.475286906,0.468473905,0.461710854,0.455039736,0.44846206,0.441976603,0.435582155,0.429277522,0.42306152,0.416932981,0.410890749,0.404933679,0.399060644,0.393270525,0.387562219,0.381934633,0.376386689,0.370917321,0.365525475,0.360210109,0.354970194,0.349804714,0.344712663,0.339693049,0.334744891,0.32986722,0.325059078,0.320319519,0.31564761,0.311042427,0.30650306,0.302028607,0.29761818,0.2932709,0.288985901,0.284762325,0.280599328,0.276496074,0.272451738,0.268465507,0.264536576,0.260664153,0.256847453,0.253085702,0.249378139,0.245724007,0.242122564,0.238573074,0.235074814,0.231627066,0.228229125,0.224880294,0.221579884,0.218327217,0.215121622,0.211962437,0.208849012,0.2057807,0.202756867,0.199776885,0.196840137,0.19394601,0.191093904,0.188283222,0.18551338,0.182783797,0.180093905,0.177443138,0.174830942,0.172256768,0.169720077,0.167220333,0.164757012,0.162329595,0.159937568,0.157580427,0.155257675,0.15296882,0.150713376,0.148490867,0.14630082,0.144142771,0.142016261,0.139920838,0.137856056,0.135821474,0.13381666,0.131841185,0.129894627,0.127976571,0.126086606,0.124224327
86,1.009008038,0.99097472,0.972310763,0.953000154,0.933295297,0.913916251,0.895373684,0.877944291,0.861540332,0.84597659,0.831314362,0.817588753,0.804845062,0.792831848,0.781328383,0.770282733,0.759465314,0.74900571,0.739073003,0.729909621,0.721941847,0.715224678,0.709559351,0.704564173,0.699744024,0.694593815,0.688705207,0.681876759,0.67415903,0.665820933,0.657227576,0.648737188,0.640641777,0.633161832,0.626418376,0.620319876,0.614600621,0.608983487,0.603239097,0.597221155,0.590877502,0.584240073,0.577399902,0.5704782,0.563596563,0.556856229,0.55032602,0.543935705,0.537654879,0.531430441,0.525201202,0.51891335,0.512530745,0.506041079,0.499454906,0.492800922,0.486119157,0.479427686,0.4728032,0.466267043,0.459818129,0.45345538,0.447177729,0.440984122,0.434873514,0.428844872,0.42289717,0.417029398,0.411240553,0.405529644,0.399895688,0.394337716,0.388854767,0.383445891,0.378110148,0.372846609,0.367654355,0.362532474,0.357480069,0.35249625,0.347580137,0.342730861,0.337947561,0.333229387,0.328575499,0.323985064,0.319457263,0.314991281,0.310586316,0.306241576,0.301956274,0.297729635,0.293560894,0.289449293,0.285394083,0.281394525,0.277449887,0.273559448,0.269722493,0.265938318,0.262206226,0.258525529,0.254895545,0.251315605,0.247785043,0.244303204,0.240869441,0.237483114,0.23414359,0.230850246,0.227602465,0.224399638,0.221241164,0.218126449,0.215054906,0.212025956,0.209039027,0.206093554,0.20318898,0.200324753,0.19750033,0.194715174,0.191968754,0.189260548,0.186590037,0.183956713,0.18136007,0.178799613,0.176274849,0.173785294,0.17133047,0.168909904,0.166523129,0.164169687,0.161849122,0.159560985,0.157304835,0.155080235,0.152886752,0.150723962,0.148591445,0.146488785,0.144415574,0.142371408,0.140355889,0.138368622,0.136409221
87,1.008424255,0.991554708,0.974210128,0.956229165,0.937738072,0.919417607,0.90180626,0.885332223,0.870142109,0.856141365,0.843380085,0.831837943,0.821407452,0.811656564,0.802161779,0.792725799,0.783019001,0.773133405,0.763293904,0.753848207,0.745355728,0.73800466,0.731725343,0.726251094,0.721181292,0.716040999,0.710373955,0.70383767,0.6963002,0.687875475,0.678886706,0.669750892,0.660883773,0.652646607,0.645215069,0.638537237,0.632443078,0.626691798,0.621033246,0.615261137,0.609244479,0.602937101,0.596368293,0.589620207,0.582801877,0.576022542,0.569373099,0.562915333,0.556574131,0.550319855,0.544103804,0.537872248,0.531580573,0.52520217,0.518732955,0.512189323,0.505602672,0.499012077,0.492439865,0.485945042,0.479532486,0.473201245,0.466950377,0.460778949,0.454686035,0.448670719,0.442732093,0.436869255,0.431081316,0.425367392,0.419726609,0.414158099,0.408661006,0.40323448,0.397877679,0.392589771,0.38736993,0.38221734,0.377131193,0.372110688,0.367155034,0.362263445,0.357435147,0.35266937,0.347965356,0.34332235,0.338739609,0.334216397,0.329751984,0.325345649,0.320996679,0.316704368,0.312468018,0.308286937,0.304160442,0.300087859,0.296068517,0.292101755,0.288186921,0.284323367,0.280510453,0.276747547,0.273034024,0.269369264,0.265752658,0.262183599,0.25866149,0.25518574,0.251755765,0.248370987,0.245030835,0.241734744,0.238482157,0.235272522,0.232105293,0.228979932,0.225895907,0.22285269,0.219849762,0.216886607,0.213962719,0.211077596,0.20823074,0.205421661,0.202649875,0.199914904,0.197216273,0.194553516,0.191926171,0.189333781,0.186775896,0.184252071,0.181761864,0.179304842,0.176880575,0.174488639,0.172128615,0.169800088,0.167502651,0.165235898,0.162999431,0.160792856,0.158615783,0.156467829,0.154348613,0.152257761,0.150194901
88,1.007938859,0.992037462,0.975881389,0.959239927,0.942096665,0.925008598,0.908478303,0.892962725,0.878758615,0.866004348,0.854844398,0.845252959,0.837072279,0.829715963,0.822575119,0.815244079,0.807234684,0.798538041,0.789339078,0.780043856,0.771325447,0.763501001,0.756614543,0.750506571,0.744879916,0.739352017,0.733506166,0.726974119,0.719519033,0.711118032,0.701987572,0.692544546,0.683298933,0.674603607,0.666583462,0.659287525,0.652668059,0.646571935,0.640783402,0.635079119,0.629275526,0.623256527,0.616981619,0.610477312,0.603816917,0.597097467,0.590416074,0.58385351,0.577464679,0.571170377,0.564942057,0.558735665,0.552505046,0.546214695,0.539847209,0.533406169,0.526913027,0.520400907,0.51390683,0.507457678,0.50108576,0.494790244,0.488570309,0.482425136,0.476353916,0.470355844,0.464430122,0.458575961,0.452792575,0.447079186,0.441435023,0.435859321,0.430351321,0.424910272,0.419535428,0.41422605,0.408981406,0.40380077,0.398683423,0.393628651,0.388635748,0.383704015,0.378832757,0.374021287,0.369268924,0.364574995,0.35993883,0.355359768,0.350837154,0.346370339,0.341958678,0.337601536,0.333298283,0.329048293,0.324850948,0.320705637,0.316611753,0.312568696,0.308575872,0.304632693,0.300738577,0.296892948,0.293095236,0.289344875,0.285641308,0.281983981,0.278372347,0.274805865,0.271283998,0.267806217,0.264371997,0.260980818,0.257632168,0.254325537,0.251060424,0.24783633,0.244652763,0.241509238,0.238405272,0.235340389,0.232314118,0.229325993,0.226375552,0.223462341,0.220585909,0.217745808,0.2149416,0.212172846,0.209439117,0.206739986,0.20407503,0.201443834,0.198845985,0.196281074,0.1937487,0.191248464,0.188779971,0.186342832,0.183936663,0.181561082,0.179215712,0.176900183,0.174614125,0.172357176,0.170128977,0.167929171,0.165757408
89,1.007527926,0.992446525,0.977265311,0.961814138,0.946008275,0.930264413,0.914966783,0.900538563,0.887305544,0.87555477,0.865663813,0.857705101,0.85152036,0.846473263,0.841798388,0.836901093,0.831073067,0.824144979,0.816197166,0.807596173,0.79908041,0.79106944,0.783711807,0.776941241,0.770560724,0.764296068,0.757839114,0.750890955,0.743233092,0.734796752,0.725730099,0.716413954,0.707207157,0.698314418,0.689912261,0.682110378,0.674951168,0.668391539,0.662295622,0.656472844,0.650726553,0.644895603,0.638878444,0.63263997,0.626203787,0.619634403,0.613017002,0.60643676,0.599964505,0.593648397,0.587406125,0.581210618,0.575022807,0.568804276,0.56252858,0.556187176,0.549790688,0.54336474,0.536943057,0.530559322,0.524239018,0.517990076,0.511811787,0.505703447,0.499664354,0.493693814,0.487791135,0.481955633,0.476186625,0.470483436,0.464845394,0.459271832,0.453762089,0.448315508,0.442931437,0.437609228,0.43234824,0.427147836,0.422007384,0.416926256,0.41190383,0.406939488,0.40203262,0.397182616,0.392388875,0.3876508,0.382967797,0.37833928,0.373764666,0.369243377,0.36477484,0.360358489,0.355993759,0.351680094,0.34741694,0.343203749,0.339039977,0.334925087,0.330858545,0.326839822,0.322868394,0.318943741,0.31506535,0.311232711,0.307445318,0.303702673,0.300004278,0.296349643,0.292738283,0.289169714,0.285643461,0.28215905,0.278716015,0.27531389,0.271952219,0.268630545,0.265348419,0.262105396,0.258901034,0.255734897,0.252606551,0.249515569,0.246461527,0.243444006,0.240462589,0.237516865,0.234606428,0.231730875,0.228889806,0.226082827,0.223309548,0.220569581,0.217862544,0.215188058,0.212545748,0.209935244,0.207356179,0.204808188,0.202290914,0.199804,0.197347095,0.194919849,0.19252192,0.190152966,0.18781265,0.185500639,0.183216602
